ANO;BIMESTRE;COMPONENTE;CURSO;QT
2025;4;910105;910;9
2025;4;910120;910;10
2025;4;953070;912;1
2025;4;919091;998;1
2025;4;999206;925;5
2025;3;996002;996;9
2025;4;966029;975;38
2025;3;999200;975;40
2025;3;962012;962;3
2025;3;907116;967;1
2025;3;913076;959;20
2025;3;908133;920;4
2025;3;700254;983;2
2025;3;968004;968;4
2025;3;908139;909;1
2025;4;948001;909;1
2025;4;900015;954;12
2025;4;942060;942;19
2025;4;999210;996;10
2025;4;999211;945;2
2025;3;975008;975;5
2025;3;904041;904;1
2025;3;904114;938;1
2025;4;947012;947;6
2025;3;918124;676;12
2025;4;999209;935;1
2025;4;999217;935;1
2025;3;912122;946;2
2025;4;908159;960;1
2025;3;918121;960;1
2025;3;971001;971;5
2025;4;999210;935;5
2025;3;999209;968;1
2025;4;966039;987;1
2025;4;912129;950;9
2025;4;999204;918;24
2025;3;968000;916;1
2025;4;968002;916;1
2025;4;945007;945;2
2025;4;999227;945;2
2025;3;900010;915;2
2025;3;999209;676;13
2025;3;936004;983;1
2025;3;980225;983;1
2025;3;900015;683;6
2025;4;910103;987;1
2025;3;918115;683;12
2025;3;912110;998;1
2025;3;906087;982;2
2025;4;910116;910;4
2025;4;908159;998;10
2025;3;912062;912;16
2025;4;907113;993;16
2025;3;999205;928;1
2025;3;936017;936;7
2025;4;999207;908;11
2025;4;912147;946;1
2025;3;967024;987;1
2025;4;999206;915;6
2025;3;907119;987;2
2025;4;918136;997;1
2025;4;909060;946;1
2025;3;999206;916;8
2025;4;999207;916;5
2025;3;926075;912;4
2025;3;906099;982;1
2025;3;900017;921;2
2025;3;953067;954;1
2025;3;948003;173;1
2025;4;945005;945;5
2025;3;999231;967;1
2025;3;912126;953;1
2025;3;907110;984;2
2025;3;918121;9;1
2025;3;918116;110;1
2025;3;919077;110;1
2025;3;918116;958;1
2025;3;918116;912;1
2025;3;926017;947;1
2025;4;966024;684;31
2025;3;949020;38;1
2025;3;918113;12;1
2025;3;918116;12;1
2025;3;999206;12;1
2025;4;953062;938;1
2025;3;911029;981;1
2025;3;925102;981;1
2025;3;912143;945;1
2025;4;912110;916;2
2025;3;918124;982;1
2025;4;987003;944;1
2025;4;912132;957;1
2025;4;908139;908;2
2025;3;914027;980;3
2025;3;914034;980;3
2025;3;999205;980;3
2025;4;999204;683;7
2025;3;908159;913;1
2025;3;907110;985;1
2025;3;997035;985;1
2025;4;999202;930;1
2025;4;999227;5018;1
2025;3;987009;930;1
2025;3;966038;949;2
2025;4;970010;971;2
2025;4;953063;959;24
2025;4;973006;953;1
2025;4;904106;903;1
2025;3;910107;902;2
2025;4;908159;944;1
2025;3;910108;944;1
2025;3;918115;967;3
2025;4;989001;903;1
2025;3;999200;903;1
2025;4;918122;947;3
2025;3;973004;947;1
2025;4;973007;947;1
2025;4;912132;946;1
2025;4;908137;951;1
2025;3;910108;71;1
2025;3;912122;951;2
2025;4;953063;951;1
2025;4;918114;153;1
2025;4;926076;998;2
2025;3;918032;941;3
2025;3;491217;4912;9
2025;4;948005;909;1
2025;3;973001;993;1
2025;3;973004;993;1
2025;4;912108;909;1
2025;3;913078;217;1
2025;3;948044;907;1
2025;4;918114;997;1
2025;4;913075;967;3
2025;4;999204;945;8
2025;3;900017;953;1
2025;4;912144;954;2
2025;4;953063;954;2
2025;4;999204;968;2
2025;3;918122;684;3
2025;4;918108;141;1
2025;3;966025;141;1
2025;3;966029;141;1
2025;3;999202;141;1
2025;3;953062;912;1
2025;4;948003;953;1
2025;4;999202;36;2
2025;3;977000;907;1
2025;3;947001;951;1
2025;3;926075;684;1
2025;4;953068;944;2
2025;4;912123;946;1
2025;3;999211;924;1
2025;3;941037;951;2
2025;3;977000;987;1
2025;3;918112;946;1
2025;4;918121;946;1
2025;4;918122;946;1
2025;4;947042;948;2
2025;4;918112;909;1
2025;4;918121;676;1
2025;4;918108;684;2
2025;4;918108;926;1
2025;3;999207;916;4
2025;4;947000;153;1
2025;4;918111;958;2
2025;4;918108;987;1
2025;3;918110;987;1
2025;4;918111;987;1
2025;4;966038;954;1
2025;4;908130;920;2
2025;4;904096;903;1
2025;4;904117;929;3
2025;4;989001;951;1
2025;4;908129;913;1
2025;4;907115;944;1
2025;3;912130;156;1
2025;3;966025;156;1
2025;4;985002;912;1
2025;4;907115;931;1
2025;4;906087;901;2
2025;4;999216;901;2
2025;3;953068;913;1
2025;3;953070;913;1
2025;3;999202;59;1
2025;4;999240;59;1
2025;3;934062;5035;1
2025;3;918108;153;1
2025;3;918122;971;1
2025;4;986006;971;1
2025;3;912108;966;1
2025;3;926011;935;1
2025;3;934062;935;1
2025;3;912133;700;1
2025;3;918132;683;1
2025;3;913086;61;1
2025;3;954018;61;1
2025;4;948001;153;1
2025;3;949000;967;2
2025;3;918113;146;1
2025;3;999208;994;2
2025;3;999203;36;1
2025;3;999209;49;1
2025;3;918111;917;1
2025;4;949002;967;1
2025;3;999205;9001;1
2025;3;947002;953;1
2025;3;999200;920;1
2025;4;999202;920;1
2025;3;926075;95;1
2025;4;999200;675;1
2025;4;999200;683;1
2025;4;900014;684;1
2025;4;700241;903;1
2025;4;907108;910;1
2025;4;999200;910;1
2025;4;912122;913;1
2025;4;999200;913;1
2025;4;999203;916;1
2025;4;916043;917;1
2025;4;999215;917;1
2025;4;908167;920;1
2025;4;999200;925;1
2025;4;926075;926;1
2025;4;700240;935;1
2025;4;999200;935;1
2025;4;999200;952;1
2025;4;900014;960;1
2025;4;912107;964;1
2025;4;999200;972;1
2025;4;999200;994;1
2025;3;999200;987;703
2025;3;999231;907;1105
2025;4;953068;961;18
2025;3;926076;987;611
2025;3;700249;700;23
2025;4;700256;700;23
2025;3;907115;700;76
2025;3;900011;907;48
2025;3;907079;907;44
2025;3;912107;913;464
2025;4;913082;913;123
2025;4;913083;913;122
2025;3;999228;913;249
2025;3;999203;942;124
2025;3;900014;907;1395
2025;3;900014;912;1074
2025;4;912108;912;731
2025;4;700256;903;19
2025;4;907137;907;679
2025;3;918141;918;66
2025;4;918156;918;69
2025;3;999213;918;60
2025;4;999214;918;59
2025;3;907095;931;3
2025;4;951011;951;85
2025;3;999211;951;85
2025;3;938018;938;6
2025;3;905053;938;8
2025;4;962013;938;6
2025;4;908157;960;20
2025;3;999209;960;21
2025;4;999205;946;69
2025;3;907114;908;20
2025;3;908137;908;19
2025;3;908147;908;18
2025;3;908149;908;13
2025;3;910118;902;17
2025;3;918039;918;89
2025;3;918090;918;90
2025;3;918094;918;75
2025;3;997033;997;28
2025;3;999211;997;33
2025;4;986002;986;70
2025;3;906085;901;7
2025;3;999205;700;25
2025;3;700240;903;12
2025;3;918112;948;1604
2025;3;948046;948;349
2025;3;913068;913;52
2025;4;948055;948;211
2025;3;999211;912;302
2025;3;980225;907;43
2025;3;980232;907;78
2025;4;916055;917;11
2025;3;912122;958;242
2025;3;918124;918;87
2025;3;999240;938;21
2025;4;913088;913;24
2025;3;918101;941;46
2025;4;941033;941;18
2025;3;918098;941;24
2025;3;905056;930;14
2025;3;999212;930;2
2025;4;946009;946;118
2025;3;999166;918;36
2025;3;918121;948;590
2025;4;934058;934;8
2025;3;907113;993;21
2025;4;941032;941;17
2025;4;944029;944;15
2025;3;913086;913;80
2025;3;999207;948;124
2025;3;919102;919;90
2025;4;919103;919;57
2025;3;937039;937;92
2025;4;999205;700;37
2025;3;967026;684;1
2025;3;918080;919;39
2025;3;919063;919;74
2025;4;926062;998;57
2025;4;926036;926;52
2025;3;946017;946;28
2025;3;946022;946;80
2025;3;907120;908;17
2025;3;919018;916;1
2025;3;986023;986;13
2025;3;918116;948;466
2025;4;953068;953;268
2025;3;905021;905;11
2025;3;905039;905;14
2025;3;905040;905;15
2025;3;980230;905;12
2025;4;907115;907;1669
2025;4;999207;907;740
2025;3;961019;951;444
2025;3;900010;942;3
2025;3;912099;942;10
2025;3;918121;941;232
2025;4;937008;937;61
2025;3;934048;937;46
2025;3;937025;937;52
2025;3;913075;958;158
2025;4;918115;958;102
2025;3;700254;903;7
2025;3;999200;907;1012
2025;3;916049;917;13
2025;3;925066;925;3
2025;4;918050;918;27
2025;4;918051;918;29
2025;3;700210;700;4
2025;3;918159;918;38
2025;3;918115;919;165
2025;4;919076;919;88
2025;3;912129;954;14
2025;3;907076;907;5
2025;3;953063;966;153
2025;3;966040;966;80
2025;4;912145;913;52
2025;3;904110;904;12
2025;3;907113;904;9
2025;3;908065;908;2
2025;4;910105;902;7
2025;3;910111;902;12
2025;4;910116;902;6
2025;4;910117;902;7
2025;4;946045;946;67
2025;3;904102;905;13
2025;4;904105;905;7
2025;3;907113;905;33
2025;3;999212;905;8
2025;4;999207;959;15
2025;4;946007;972;1
2025;4;905053;930;26
2025;3;999234;930;24
2025;4;936027;936;3
2025;3;965009;936;1
2025;4;999203;926;345
2025;3;999240;996;46
2025;3;987012;987;386
2025;4;987029;987;93
2025;3;914027;930;8
2025;3;929018;930;9
2025;3;999214;930;8
2025;4;919087;919;62
2025;3;918049;941;15
2025;3;941018;941;36
2025;3;999202;962;10
2025;3;912099;918;32
2025;4;999207;918;63
2025;4;919037;919;19
2025;3;947017;947;34
2025;3;918112;947;387
2025;3;947016;947;31
2025;3;948048;947;40
2025;3;900012;941;20
2025;3;918122;919;249
2025;3;919094;919;80
2025;4;941039;919;18
2025;4;999215;919;18
2025;4;904113;904;2
2025;4;941001;941;10
2025;4;941017;941;10
2025;4;941021;941;9
2025;3;999200;915;36
2025;4;908126;915;9
2025;3;908153;915;12
2025;3;908093;908;3
2025;3;906078;906;58
2025;3;906086;906;37
2025;3;906087;906;39
2025;4;999214;906;21
2025;4;967024;949;47
2025;4;918055;918;11
2025;4;918120;918;63
2025;3;999209;942;26
2025;3;999209;975;8
2025;3;999204;956;38
2025;4;975007;975;36
2025;4;946017;946;75
2025;4;926076;961;35
2025;4;961019;961;35
2025;3;912124;957;48
2025;4;999202;684;108
2025;3;912080;912;135
2025;3;918149;918;23
2025;3;999171;934;59
2025;3;910110;910;22
2025;4;999213;919;14
2025;4;999211;919;12
2025;3;963009;956;37
2025;4;999208;956;21
2025;3;910118;910;39
2025;3;999225;910;7
2025;3;999228;957;39
2025;3;926062;926;136
2025;3;987029;987;38
2025;4;907114;700;11
2025;3;910113;998;12
2025;3;942056;942;8
2025;4;942059;942;5
2025;3;999137;942;8
2025;3;999209;987;211
2025;3;918009;919;14
2025;3;925099;911;4
2025;3;925103;911;13
2025;3;925106;911;3
2025;3;948057;947;58
2025;3;951012;951;40
2025;3;912122;965;31
2025;3;912145;965;15
2025;3;918011;918;20
2025;3;951015;951;22
2025;3;912099;919;13
2025;3;934066;987;47
2025;4;999233;906;11
2025;3;944021;944;54
2025;3;918076;918;7
2025;4;913074;913;81
2025;3;980235;927;1
2025;3;953066;952;1
2025;3;912114;907;1
2025;3;912130;907;1
2025;4;953068;907;1
2025;3;999225;925;8
2025;3;918062;918;36
2025;3;904051;905;5
2025;3;904059;905;3
2025;3;919030;919;16
2025;3;961027;964;14
2025;3;907086;700;4
2025;4;999205;961;20
2025;3;700241;935;21
2025;3;916019;917;3
2025;3;913075;963;58
2025;3;953063;963;51
2025;3;926075;937;20
2025;3;987008;937;30
2025;3;987024;937;13
2025;4;918141;997;25
2025;3;906044;906;1
2025;3;980237;906;2
2025;3;913062;913;45
2025;3;907057;907;5
2025;3;954024;954;53
2025;3;941037;938;19
2025;4;913084;913;35
2025;3;999203;993;57
2025;3;947020;948;3
2025;3;948052;948;18
2025;3;934062;977;108
2025;3;999211;936;2
2025;3;914028;914;48
2025;3;999217;914;31
2025;4;999204;949;28
2025;3;941039;997;13
2025;4;942061;942;8
2025;3;999212;942;11
2025;4;999213;942;8
2025;3;910119;910;16
2025;3;999212;910;8
2025;3;999225;905;14
2025;3;966024;684;13
2025;3;918000;918;10
2025;3;900015;924;2
2025;3;907113;924;1
2025;3;999202;924;2
2025;3;973005;973;39
2025;4;925099;911;8
2025;3;900012;910;2
2025;3;684003;684;5
2025;3;904099;914;30
2025;3;914031;914;14
2025;3;912110;906;8
2025;4;999212;998;24
2025;3;948040;948;40
2025;4;934062;926;154
2025;4;977001;977;117
2025;3;912074;913;1
2025;3;900011;915;3
2025;4;918108;675;83
2025;3;918132;675;133
2025;4;999231;993;36
2025;4;912121;912;53
2025;4;966025;912;55
2025;4;910102;944;46
2025;3;908153;908;7
2025;4;999213;908;2
2025;3;999225;700;11
2025;4;945014;945;4
2025;3;910103;902;7
2025;4;999234;906;12
2025;3;999136;912;16
2025;3;910081;910;2
2025;3;912102;913;23
2025;3;904094;914;30
2025;3;999204;914;31
2025;3;907078;907;3
2025;4;913077;957;61
2025;3;926061;944;98
2025;3;907071;931;3
2025;4;999233;905;16
2025;3;949020;963;28
2025;3;912057;957;1
2025;3;999202;925;16
2025;4;993008;993;14
2025;4;987027;987;45
2025;3;999212;987;67
2025;3;999203;930;1
2025;3;999207;930;1
2025;3;918031;684;1
2025;3;918045;684;1
2025;3;908100;915;6
2025;4;700242;957;1
2025;4;913075;909;139
2025;3;934040;937;12
2025;3;918110;675;122
2025;3;912143;952;1
2025;3;999159;914;1
2025;3;999171;914;4
2025;3;994008;994;26
2025;3;949020;958;79
2025;4;700248;700;16
2025;3;971000;972;20
2025;3;934044;934;13
2025;4;960022;960;12
2025;3;950024;950;16
2025;3;972001;972;17
2025;3;977007;977;43
2025;3;980234;916;5
2025;3;999200;936;28
2025;3;934043;937;2
2025;3;999193;937;2
2025;3;904061;904;2
2025;3;904062;904;1
2025;3;904067;904;1
2025;3;947015;947;14
2025;4;947016;947;5
2025;3;934061;937;30
2025;3;934063;937;24
2025;3;987012;937;30
2025;3;963001;941;10
2025;3;918106;675;96
2025;3;999200;931;5
2025;3;999203;931;4
2025;3;953057;953;1
2025;3;984008;984;3
2025;3;912072;934;4
2025;3;999159;928;1
2025;4;958010;958;69
2025;3;999228;958;92
2025;3;912099;676;1
2025;3;918079;676;1
2025;4;919041;676;1
2025;3;987016;934;30
2025;3;999152;913;17
2025;4;913080;956;1
2025;4;907110;925;13
2025;3;918138;960;61
2025;4;925097;960;23
2025;3;999240;964;38
2025;3;912075;958;3
2025;3;966012;966;2
2025;3;912114;958;151
2025;4;977011;977;21
2025;4;926064;946;26
2025;3;912120;996;25
2025;4;934048;937;20
2025;4;925111;941;1
2025;3;999208;956;8
2025;3;912120;960;40
2025;3;912095;953;1
2025;4;912123;996;28
2025;3;913075;959;41
2025;3;999201;909;31
2025;4;999205;684;31
2025;3;958004;958;3
2025;4;999240;954;42
2025;3;954012;954;3
2025;3;914035;914;18
2025;4;999225;914;13
2025;4;999236;700;6
2025;3;912074;950;1
2025;3;912129;941;31
2025;3;912115;954;17
2025;3;993000;994;22
2025;4;999210;994;6
2025;3;934045;934;4
2025;4;999204;977;39
2025;3;949015;949;39
2025;4;918108;912;3
2025;3;909048;909;1
2025;3;910052;902;1
2025;4;915027;915;7
2025;4;953066;964;25
2025;3;999204;964;25
2025;3;900014;683;46
2025;3;919104;919;7
2025;4;999220;964;7
2025;3;967010;967;1
2025;4;962007;962;11
2025;4;907114;908;4
2025;4;908151;908;1
2025;4;999208;959;9
2025;3;912100;956;1
2025;4;912126;909;28
2025;3;912101;964;1
2025;4;953071;977;1
2025;3;916060;917;1
2025;4;999240;957;41
2025;3;910105;951;61
2025;4;907111;942;2
2025;4;913075;964;17
2025;3;904105;904;6
2025;3;904120;904;8
2025;3;999227;949;30
2025;3;977006;977;9
2025;4;973004;973;25
2025;4;919080;676;29
2025;4;999209;676;11
2025;3;999233;916;2
2025;3;947041;947;61
2025;4;949013;949;17
2025;3;919090;918;1
2025;3;968001;968;7
2025;3;907128;905;1
2025;3;999203;676;25
2025;3;912129;965;9
2025;3;910065;910;2
2025;3;999211;947;46
2025;3;999202;676;20
2025;4;999203;676;16
2025;3;999203;959;74
2025;3;941037;71;1
2025;4;999231;987;2
2025;4;973014;973;6
2025;4;973015;973;6
2025;4;964008;964;4
2025;4;912130;63;1
2025;3;916029;916;2
2025;3;999234;908;9
2025;4;934063;951;21
2025;4;999209;951;22
2025;3;914018;980;1
2025;3;969011;969;18
2025;4;999204;986;12
2025;3;999212;935;4
2025;4;999213;935;3
2025;3;953038;983;1
2025;3;980228;983;2
2025;3;999214;901;3
2025;4;912134;956;25
2025;4;956013;956;25
2025;4;913081;953;1
2025;3;919094;998;1
2025;3;999208;973;9
2025;4;996007;996;10
2025;3;950024;952;1
2025;4;966038;952;1
2025;3;912098;917;1
2025;3;999211;934;2
2025;4;999206;906;9
2025;4;999231;953;1
2025;4;999231;948;1
2025;4;912132;936;1
2025;3;918108;676;20
2025;4;969000;996;10
2025;3;999210;975;5
2025;4;999211;975;5
2025;3;971003;971;2
2025;3;999210;971;2
2025;3;999214;938;1
2025;3;919076;676;9
2025;3;999208;962;1
2025;4;954019;959;14
2025;4;959016;959;13
2025;4;959019;959;14
2025;4;916045;916;1
2025;3;907120;998;1
2025;3;908051;920;1
2025;3;908124;920;1
2025;4;912108;960;1
2025;3;999204;937;7
2025;3;918108;987;2
2025;4;999228;950;9
2025;4;918106;918;22
2025;4;999203;675;30
2025;4;999204;997;26
2025;3;980235;922;1
2025;3;999204;938;13
2025;3;918134;967;1
2025;4;907113;904;11
2025;4;999207;683;6
2025;4;999208;971;2
2025;4;999209;938;2
2025;4;912133;683;9
2025;4;684001;967;1
2025;4;916045;915;3
2025;3;958007;965;3
2025;3;907111;982;2
2025;3;910063;910;1
2025;3;908064;920;1
2025;4;969007;969;3
2025;4;910117;910;4
2025;4;999209;910;4
2025;4;993004;993;2
2025;4;910103;998;10
2025;4;900015;965;4
2025;3;912067;912;16
2025;3;999126;912;16
2025;3;999205;975;9
2025;4;907120;946;1
2025;4;912107;938;24
2025;3;913076;946;1
2025;3;490001;4909;6
2025;4;490900;4909;6
2025;3;999209;937;4
2025;3;908157;908;2
2025;3;967023;987;1
2025;4;907120;987;2
2025;4;912113;960;1
2025;3;918121;173;1
2025;3;999240;173;1
2025;4;918111;9;1
2025;3;918122;9;1
2025;4;913079;945;1
2025;3;918115;945;1
2025;4;968005;962;1
2025;3;999209;931;1
2025;3;912126;913;1
2025;4;925097;956;1
2025;4;949000;986;1
2025;3;966029;986;1
2025;3;936022;953;1
2025;4;999203;684;30
2025;3;909059;38;1
2025;3;999203;38;1
2025;3;999205;38;1
2025;3;910102;12;1
2025;3;912144;948;1
2025;4;994008;994;1
2025;3;961019;59;1
2025;3;999205;59;1
2025;4;912120;971;17
2025;4;907108;700;2
2025;3;936017;987;1
2025;4;999228;987;1
2025;4;918115;913;2
2025;3;916036;916;1
2025;3;907111;985;1
2025;3;908161;985;1
2025;3;906076;907;1
2025;4;907124;907;1
2025;4;900015;930;1
2025;3;900017;926;1
2025;3;907108;926;1
2025;3;907115;926;1
2025;3;910114;902;2
2025;3;913079;148;1
2025;3;949020;148;1
2025;4;967021;968;2
2025;4;918125;951;1
2025;3;999240;951;1
2025;4;908159;71;1
2025;4;918113;71;1
2025;3;900014;153;4
2025;4;948005;153;1
2025;3;948044;153;2
2025;3;918112;5026;1
2025;3;950024;967;2
2025;4;966024;998;1
2025;3;966031;998;1
2025;4;491240;4912;9
2025;4;918113;909;1
2025;3;948044;909;1
2025;3;950024;953;1
2025;3;966040;953;1
2025;4;907110;987;1
2025;4;910128;910;2
2025;4;987002;907;3
2025;3;947001;987;2
2025;4;908159;907;1
2025;4;918113;907;1
2025;4;948000;907;1
2025;3;999202;5008;1
2025;3;912133;967;1
2025;4;999240;969;11
2025;4;998001;907;1
2025;3;947001;675;2
2025;3;953063;954;1
2025;4;908143;908;1
2025;4;959016;949;1
2025;3;912143;942;1
2025;4;996000;912;1
2025;3;918106;953;1
2025;3;918122;953;1
2025;4;953069;907;2
2025;4;953070;907;2
2025;4;987002;36;1
2025;3;918121;908;1
2025;3;907161;5026;2
2025;4;919076;913;1
2025;4;947000;987;1
2025;4;912108;905;1
2025;4;912108;951;1
2025;3;966025;249;1
2025;3;999200;249;1
2025;4;919076;160;2
2025;4;905047;942;1
2025;4;918111;961;1
2025;4;910108;948;2
2025;4;918123;909;1
2025;3;947001;919;1
2025;3;999214;916;1
2025;4;987002;949;1
2025;4;918106;972;1
2025;4;947000;972;1
2025;3;918121;958;2
2025;4;912108;972;1
2025;4;912120;947;1
2025;4;925111;947;1
2025;3;938010;944;1
2025;4;900017;910;1
2025;4;966024;156;1
2025;4;908170;952;1
2025;3;918123;952;1
2025;3;700245;903;2
2025;3;900017;59;1
2025;4;907109;59;1
2025;3;958003;958;1
2025;3;918112;966;1
2025;3;910102;935;1
2025;4;926022;935;1
2025;3;926063;935;1
2025;3;912126;700;1
2025;3;918110;683;1
2025;3;918112;684;1
2025;3;949003;967;1
2025;4;918106;146;1
2025;3;918122;146;1
2025;4;949008;160;1
2025;3;967028;160;1
2025;3;953070;148;1
2025;4;999204;36;1
2025;4;926002;912;1
2025;4;967024;987;1
2025;4;912145;9001;1
2025;4;925111;958;1
2025;4;941039;948;1
2025;3;966038;975;1
2025;4;948003;151;1
2025;4;999202;95;1
2025;4;999215;903;1
2025;4;910108;910;1
2025;4;912130;916;1
2025;4;918132;919;1
2025;4;908127;920;1
2025;4;904098;929;1
2025;4;900014;930;1
2025;4;907135;931;1
2025;4;918132;941;1
2025;4;900014;951;1
2025;4;912122;952;1
2025;4;900014;954;1
2025;4;941037;957;1
2025;4;941037;959;1
2025;4;962008;962;1
2025;4;900014;966;1
2025;4;999200;975;1
2025;3;999211;993;13
2025;4;999203;987;620
2025;4;907148;907;532
2025;4;999229;907;458
2025;3;999236;907;534
2025;4;949020;950;27
2025;4;973016;973;33
2025;3;907109;931;20
2025;3;907140;931;24
2025;3;999233;700;53
2025;3;907099;907;113
2025;3;980228;907;92
2025;3;912144;913;280
2025;3;986006;986;38
2025;4;999206;986;19
2025;3;961023;961;12
2025;3;907124;907;719
2025;3;907112;905;90
2025;3;999211;905;36
2025;3;907136;907;827
2025;4;999212;907;684
2025;3;999240;954;71
2025;3;999207;907;252
2025;3;918110;918;159
2025;4;999217;907;204
2025;3;946000;946;304
2025;4;951009;951;84
2025;4;938019;938;7
2025;4;999210;960;21
